knth_n_mom;33554432;17;B;3;1442213000
knth_n_mom;33554432;17;B;4;1477586000
knth_n_mom;33554432;17;B;5;1437353000
knth_n_mom;33554432;17;B;6;1584851000
knth_n_mom;33554432;17;B;7;1453292000
knth_n_mom;33554432;17;B;8;1407462000
knth_n_mom;33554432;17;B;9;1419948000
knth_n_mom;33554432;17;B;10;1536594000
knth_n_mom;33554432;17;B;11;1726904000
knth_n_mom;33554432;17;B;12;1841064000
knth_n_mom;33554432;17;B;13;1659869000
knth_n_mom;33554432;17;B;14;1442375000
knth_n_mom;33554432;17;B;15;1442686000
knth_n_mom;33554432;17;B;16;1452059000
knth_n_mom;33554432;17;B;17;1454956000
knth_n_mom;33554432;17;B;18;1461340000
knth_n_mom;33554432;17;B;19;1498834000
knth_n_mom;33554432;17;B;20;1522060000
knth_n_mom;33554432;17;B;21;1596084000
knth_n_mom;33554432;17;B;22;1742519000
knth_n_mom;33554432;17;B;23;1956304000
knth_n_mom;33554432;17;B;24;2345387000
knth_n_mom;33554432;17;B;25;2615281000

knth_n_mom;33554432;5792;B;1;1634937000
knth_n_mom;33554432;5792;B;2;1774144000
knth_n_mom;33554432;5792;B;3;1780141000
knth_n_mom;33554432;5792;B;4;1824896000
knth_n_mom;33554432;5792;B;5;2062595000
knth_n_mom;33554432;5792;B;6;1767747000
knth_n_mom;33554432;5792;B;7;1840139000
knth_n_mom;33554432;5792;B;8;1914083000
knth_n_mom;33554432;5792;B;9;1783726000
knth_n_mom;33554432;5792;B;10;1779896000
knth_n_mom;33554432;5792;B;11;1895870000
knth_n_mom;33554432;5792;B;12;2032187000
knth_n_mom;33554432;5792;B;13;1838451000
knth_n_mom;33554432;5792;B;14;1439543000
knth_n_mom;33554432;5792;B;15;1433254000
knth_n_mom;33554432;5792;B;16;1445643000
knth_n_mom;33554432;5792;B;17;1448970000
knth_n_mom;33554432;5792;B;18;1476939000
knth_n_mom;33554432;5792;B;19;1489732000
knth_n_mom;33554432;5792;B;20;1515427000
knth_n_mom;33554432;5792;B;21;1590754000
knth_n_mom;33554432;5792;B;22;1717889000
knth_n_mom;33554432;5792;B;23;1945310000
knth_n_mom;33554432;5792;B;24;2354190000
knth_n_mom;33554432;5792;B;25;2598238000

knth_n_mom;33554432;16777216;B;1;1693989000
knth_n_mom;33554432;16777216;B;2;1620044000
knth_n_mom;33554432;16777216;B;3;1669233000
knth_n_mom;33554432;16777216;B;4;1528488000
knth_n_mom;33554432;16777216;B;5;1566693000
knth_n_mom;33554432;16777216;B;6;1550503000
knth_n_mom;33554432;16777216;B;7;1528103000
knth_n_mom;33554432;16777216;B;8;1522542000
knth_n_mom;33554432;16777216;B;9;1767172000
knth_n_mom;33554432;16777216;B;10;1723200000
knth_n_mom;33554432;16777216;B;11;1839785000
knth_n_mom;33554432;16777216;B;12;1703442000
knth_n_mom;33554432;16777216;B;13;1742745000
knth_n_mom;33554432;16777216;B;14;1431154000
knth_n_mom;33554432;16777216;B;15;1452103000
knth_n_mom;33554432;16777216;B;16;1429679000
knth_n_mom;33554432;16777216;B;17;1371705000
knth_n_mom;33554432;16777216;B;18;1452064000
knth_n_mom;33554432;16777216;B;19;1493349000
knth_n_mom;33554432;16777216;B;20;1507902000
knth_n_mom;33554432;16777216;B;21;1582299000
knth_n_mom;33554432;16777216;B;22;1749118000
knth_n_mom;33554432;16777216;B;23;2021082000
knth_n_mom;33554432;16777216;B;24;2410283000
knth_n_mom;33554432;16777216;B;25;2616827000
